연도,조사기간,정당,지지율
2021,1월 4주차,기본소득당,0.8
2021,1월 4주차,시대전환,0.5
2021,1월 4주차,기타,2
2021,1월 4주차,무당층,14.3
2021,2월 1주차,더불어민주당,30.9
2021,2월 1주차,국민의힘,31.8
2021,2월 1주차,정의당,4.8
2021,2월 1주차,국민의당,6.5
2021,2월 1주차,열린민주당,6.2
2021,2월 1주차,기본소득당,1.2
2021,2월 1주차,시대전환,0.9
2021,2월 1주차,기타,2.2
2021,2월 1주차,무당층,15.4
2021,2월 2주차,더불어민주당,33
2021,2월 2주차,국민의힘,31.1
2021,2월 2주차,정의당,5.3
2021,2월 2주차,국민의당,6.7
2021,2월 2주차,열린민주당,6.7
2021,2월 2주차,기본소득당,0.7
2021,2월 2주차,시대전환,0.6
2021,2월 2주차,기타,1.5
2021,2월 2주차,무당층,14.4
2021,2월 3주차,더불어민주당,31.6
2021,2월 3주차,국민의힘,31.8
2021,2월 3주차,정의당,4.7
2021,2월 3주차,국민의당,7.9
2021,2월 3주차,열린민주당,6
2021,2월 3주차,기본소득당,1
2021,2월 3주차,시대전환,0.8
2021,2월 3주차,기타,1.8
2021,2월 3주차,무당층,14.4
2021,2월 4주차,더불어민주당,32.9
2021,2월 4주차,국민의힘,30.7
2021,2월 4주차,정의당,4.8
2021,2월 4주차,국민의당,7.2
2021,2월 4주차,열린민주당,6.7
2021,2월 4주차,기본소득당,0.8
2021,2월 4주차,시대전환,0.6
2021,2월 4주차,기타,1.8
2021,2월 4주차,무당층,14.5
2021,3월 1주차,더불어민주당,31
2021,3월 1주차,국민의힘,32
2021,3월 1주차,정의당,5.2
2021,3월 1주차,국민의당,8.1
2021,3월 1주차,열린민주당,6.8
2021,3월 1주차,기본소득당,0.6
2021,3월 1주차,시대전환,0.6
2021,3월 1주차,기타,1.6
2021,3월 1주차,무당층,14.2
2021,3월 2주차,더불어민주당,30.1
2021,3월 2주차,국민의힘,32.4
2021,3월 2주차,정의당,5
2021,3월 2주차,국민의당,8.4
2021,3월 2주차,열린민주당,5
2021,3월 2주차,기본소득당,1.2
2021,3월 2주차,시대전환,1
2021,3월 2주차,기타,1.9
2021,3월 2주차,무당층,15
2021,3월 3주차,더불어민주당,28.1
2021,3월 3주차,국민의힘,35.5
2021,3월 3주차,정의당,6.1
2021,3월 3주차,국민의당,9
2021,3월 3주차,열린민주당,4.8
2021,3월 3주차,기본소득당,0.8
2021,3월 3주차,시대전환,0.6
2021,3월 3주차,기타,2
2021,3월 3주차,무당층,13.2
2021,3월 4주차,더불어민주당,28.3
2021,3월 4주차,국민의힘,39
2021,3월 4주차,정의당,3.6
2021,3월 4주차,국민의당,8.3
2021,3월 4주차,열린민주당,5.8
2021,3월 4주차,기본소득당,0.9
2021,3월 4주차,시대전환,0.5
2021,3월 4주차,기타,1.2
2021,3월 4주차,무당층,12.4
2021,3월 5주차,더불어민주당,29.3
2021,3월 5주차,국민의힘,39.1
2021,3월 5주차,정의당,4.2
2021,3월 5주차,국민의당,9.4
2021,3월 5주차,열린민주당,5
2021,3월 5주차,기본소득당,1.1
2021,3월 5주차,시대전환,0.5
2021,3월 5주차,기타,1.5
2021,3월 5주차,무당층,10.9
2021,4월 1주차,더불어민주당,30.4
2021,4월 1주차,국민의힘,39.4
2021,4월 1주차,정의당,3.3
2021,4월 1주차,국민의당,8
2021,4월 1주차,열린민주당,4.8
2021,4월 1주차,기본소득당,0.8
2021,4월 1주차,시대전환,0.5
2021,4월 1주차,기타,2
2021,4월 1주차,무당층,10.9
2021,4월 2주차,더불어민주당,30
2021,4월 2주차,국민의힘,37.1
2021,4월 2주차,정의당,4
2021,4월 2주차,국민의당,8
2021,4월 2주차,열린민주당,5.4
2021,4월 2주차,기본소득당,0.7
2021,4월 2주차,시대전환,0.6
2021,4월 2주차,기타,1.7
2021,4월 2주차,무당층,12.4
2021,4월 3주차,더불어민주당,30.7
2021,4월 3주차,국민의힘,36.6
2021,4월 3주차,정의당,3.9
2021,4월 3주차,국민의당,7.6
2021,4월 3주차,열린민주당,5.1
2021,4월 3주차,기본소득당,0.8
2021,4월 3주차,시대전환,1
2021,4월 3주차,기타,1.3
2021,4월 3주차,무당층,12.9
2021,4월 4주차,더불어민주당,27.8
2021,4월 4주차,국민의힘,37.3
2021,4월 4주차,정의당,3.7
2021,4월 4주차,국민의당,7.8
2021,4월 4주차,열린민주당,5.3
2021,4월 4주차,기본소득당,0.6
2021,4월 4주차,시대전환,0.9
2021,4월 4주차,기타,1.7
2021,4월 4주차,무당층,14.9
2021,5월 1주차,더불어민주당,30.2
2021,5월 1주차,국민의힘,35.3
2021,5월 1주차,정의당,4.5
2021,5월 1주차,국민의당,7.3
2021,5월 1주차,열린민주당,5.6
2021,5월 1주차,기본소득당,1
2021,5월 1주차,시대전환,0.3
2021,5월 1주차,기타,2.1
2021,5월 1주차,무당층,13.7
2021,5월 2주차,더불어민주당,29.9
2021,5월 2주차,국민의힘,35.4
2021,5월 2주차,정의당,4.8
2021,5월 2주차,국민의당,6.6
2021,5월 2주차,열린민주당,5.8
2021,5월 2주차,기본소득당,0.6
2021,5월 2주차,시대전환,0.5
2021,5월 2주차,기타,2.5
2021,5월 2주차,무당층,13.9
2021,5월 3주차,더불어민주당,29.7
2021,5월 3주차,국민의힘,35.9
2021,5월 3주차,정의당,4
2021,5월 3주차,국민의당,7.1
2021,5월 3주차,열린민주당,5.5
2021,5월 3주차,기본소득당,0.6
2021,5월 3주차,시대전환,0.6
2021,5월 3주차,기타,2.5
2021,5월 3주차,무당층,14.1
2021,5월 4주차,더불어민주당,30.5
2021,5월 4주차,국민의힘,35.6
2021,5월 4주차,정의당,4.2
2021,5월 4주차,국민의당,7.1
2021,5월 4주차,열린민주당,6.5
2021,5월 4주차,기본소득당,0.4
2021,5월 4주차,시대전환,0.7
2021,5월 4주차,기타,1.9
2021,5월 4주차,무당층,13.1
2021,6월 1주차,더불어민주당,29.7
2021,6월 1주차,국민의힘,38
2021,6월 1주차,정의당,3.9
2021,6월 1주차,국민의당,7.5
2021,6월 1주차,열린민주당,5.8
2021,6월 1주차,기본소득당,0.7
2021,6월 1주차,시대전환,0.4
2021,6월 1주차,기타,1.6
2021,6월 1주차,무당층,12.4
2021,6월 2주차,더불어민주당,29.2
2021,6월 2주차,국민의힘,39.1
2021,6월 2주차,정의당,3.9
2021,6월 2주차,국민의당,6.7
2021,6월 2주차,열린민주당,6
2021,6월 2주차,기본소득당,0.6
2021,6월 2주차,시대전환,0.6
2021,6월 2주차,기타,1.6
2021,6월 2주차,무당층,12.5
2021,6월 3주차,더불어민주당,29.4
2021,6월 3주차,국민의힘,39.7
2021,6월 3주차,정의당,3.5
2021,6월 3주차,국민의당,6.7
2021,6월 3주차,열린민주당,5.7
2021,6월 3주차,기본소득당,0.6
2021,6월 3주차,시대전환,0.6
2021,6월 3주차,기타,2.1
2021,6월 3주차,무당층,11.6
2021,6월 4주차,더불어민주당,29.7
2021,6월 4주차,국민의힘,38
2021,6월 4주차,정의당,4.3
2021,6월 4주차,국민의당,7.1
2021,6월 4주차,열린민주당,6.6
2021,6월 4주차,기본소득당,0.4
2021,6월 4주차,시대전환,0.4
2021,6월 4주차,기타,1.5
2021,6월 4주차,무당층,11.9
2021,6월 5주차,더불어민주당,29.6
2021,6월 5주차,국민의힘,37.7
2021,6월 5주차,정의당,3.2
2021,6월 5주차,국민의당,6.7
2021,6월 5주차,열린민주당,5.9
2021,6월 5주차,기본소득당,0.4
2021,6월 5주차,시대전환,0.7
2021,6월 5주차,기타,2.2
2021,6월 5주차,무당층,13.6
2021,7월 1주차,더불어민주당,32.9
2021,7월 1주차,국민의힘,37.1
2021,7월 1주차,정의당,3.5
2021,7월 1주차,국민의당,6
2021,7월 1주차,열린민주당,7
2021,7월 1주차,기본소득당,0.9
2021,7월 1주차,시대전환,0.6
2021,7월 1주차,기타,1.9
2021,7월 1주차,무당층,10
2021,7월 2주차,더불어민주당,36.7
2021,7월 2주차,국민의힘,34.9
2021,7월 2주차,정의당,3.4
2021,7월 2주차,국민의당,6.4
2021,7월 2주차,열린민주당,7.1
2021,7월 2주차,기본소득당,0.4
2021,7월 2주차,시대전환,0.5
2021,7월 2주차,기타,1.3
2021,7월 2주차,무당층,9.3
2021,7월 3주차,더불어민주당,35.1
2021,7월 3주차,국민의힘,33.7
2021,7월 3주차,정의당,3.4
2021,7월 3주차,국민의당,6.7
2021,7월 3주차,열린민주당,6.7
2021,7월 3주차,기본소득당,0.6
2021,7월 3주차,시대전환,0.6
2021,7월 3주차,기타,1.7
2021,7월 3주차,무당층,11.6
2021,7월 4주차,더불어민주당,33.6
2021,7월 4주차,국민의힘,35.2
2021,7월 4주차,정의당,3.1
2021,7월 4주차,국민의당,7.7
2021,7월 4주차,열린민주당,7
2021,7월 4주차,기본소득당,0.6
2021,7월 4주차,시대전환,0.5
2021,7월 4주차,기타,1.5
2021,7월 4주차,무당층,10.8
2021,8월 1주차,더불어민주당,32.1
2021,8월 1주차,국민의힘,37.8
2021,8월 1주차,정의당,3.2
2021,8월 1주차,국민의당,6.3
2021,8월 1주차,열린민주당,6.8
2021,8월 1주차,기본소득당,0.6
2021,8월 1주차,시대전환,0.8
2021,8월 1주차,기타,1.7
2021,8월 1주차,무당층,10.7
2021,8월 2주차,더불어민주당,33.5
2021,8월 2주차,국민의힘,37.3
2021,8월 2주차,정의당,3.4
2021,8월 2주차,국민의당,5.8
2021,8월 2주차,열린민주당,5.9
2021,8월 2주차,기본소득당,0.6
2021,8월 2주차,시대전환,0.6
2021,8월 2주차,기타,1.8
2021,8월 2주차,무당층,11.2
2021,8월 3주차,더불어민주당,32.8
2021,8월 3주차,국민의힘,37.1
2021,8월 3주차,정의당,3.4
2021,8월 3주차,국민의당,6.2
2021,8월 3주차,열린민주당,7.1
2021,8월 3주차,기본소득당,0.6
2021,8월 3주차,시대전환,0.5
2021,8월 3주차,기타,1.3
2021,8월 3주차,무당층,11.2
2021,8월 4주차,더불어민주당,31.9
2021,8월 4주차,국민의힘,36.9
2021,8월 4주차,정의당,3.8
2021,8월 4주차,국민의당,6.6
2021,8월 4주차,열린민주당,6.5
2021,8월 4주차,기본소득당,0.6
2021,8월 4주차,시대전환,0.5
2021,8월 4주차,기타,1.8
2021,8월 4주차,무당층,11.5
2021,9월 1주차,더불어민주당,32.7
2021,9월 1주차,국민의힘,35.3
2021,9월 1주차,정의당,3.7
2021,9월 1주차,국민의당,6.4
2021,9월 1주차,열린민주당,7.2
2021,9월 1주차,기본소득당,0.6
2021,9월 1주차,시대전환,0.6
2021,9월 1주차,기타,1.8
2021,9월 1주차,무당층,11.8
2021,9월 2주차,더불어민주당,32.6
2021,9월 2주차,국민의힘,37.1
2021,9월 2주차,정의당,3.5
2021,9월 2주차,국민의당,7.4
2021,9월 2주차,열린민주당,6.9
2021,9월 2주차,기본소득당,0.5
2021,9월 2주차,시대전환,0.5
2021,9월 2주차,기타,1
2021,9월 2주차,무당층,10.6
2021,9월 3주차,더불어민주당,32.5
2021,9월 3주차,국민의힘,40
2021,9월 3주차,정의당,2.6
2021,9월 3주차,국민의당,6.5
2021,9월 3주차,열린민주당,6.1
2021,9월 3주차,기본소득당,0.5
2021,9월 3주차,시대전환,0.7
2021,9월 3주차,기타,1.6
2021,9월 3주차,무당층,9.5
2021,9월 4주차,더불어민주당,32.5
2021,9월 4주차,국민의힘,40.5
2021,9월 4주차,정의당,2.7
2021,9월 4주차,국민의당,5.9
2021,9월 4주차,열린민주당,6.6
2021,9월 4주차,기본소득당,0.3
2021,9월 4주차,시대전환,0.6
2021,9월 4주차,기타,1.4
2021,9월 4주차,무당층,9.4
2021,9월 5주차,더불어민주당,32.4
2021,9월 5주차,국민의힘,39.3
2021,9월 5주차,정의당,3
2021,9월 5주차,국민의당,6
2021,9월 5주차,열린민주당,6.4
2021,9월 5주차,기본소득당,0.7
2021,9월 5주차,시대전환,0.8
2021,9월 5주차,기타,1.4
2021,9월 5주차,무당층,10
2021,10월 1주차,더불어민주당,31.4
2021,10월 1주차,국민의힘,39.2
2021,10월 1주차,정의당,2.9
2021,10월 1주차,국민의당,5.9
2021,10월 1주차,열린민주당,7.1
2021,10월 1주차,기본소득당,0.7
2021,10월 1주차,시대전환,0.4
2021,10월 1주차,기타,1.7
2021,10월 1주차,무당층,10.7
2021,10월 2주차,더불어민주당,29.5
2021,10월 2주차,국민의힘,41.2
2021,10월 2주차,정의당,3.1
2021,10월 2주차,국민의당,7.8
2021,10월 2주차,열린민주당,6.9
2021,10월 2주차,기본소득당,0.7
2021,10월 2주차,시대전환,0.6
2021,10월 2주차,기타,1.1
2021,10월 2주차,무당층,9.1
2021,10월 3주차,더불어민주당,30.7
2021,10월 3주차,국민의힘,40
2021,10월 3주차,정의당,4.2
2021,10월 3주차,국민의당,6.7
2021,10월 3주차,열린민주당,6.1
2021,10월 3주차,기본소득당,0.4
2021,10월 3주차,시대전환,0.7
2021,10월 3주차,기타,1.7
2021,10월 3주차,무당층,9.5
2021,10월 4주차,더불어민주당,29.9
2021,10월 4주차,국민의힘,42.6
2021,10월 4주차,정의당,3.6
2021,10월 4주차,국민의당,7
2021,10월 4주차,열린민주당,5.6
2021,10월 4주차,기본소득당,0.6
2021,10월 4주차,시대전환,0.4
2021,10월 4주차,기타,1.1
2021,10월 4주차,무당층,9.2
2021,11월 1주차,더불어민주당,25.9
2021,11월 1주차,국민의힘,46
2021,11월 1주차,정의당,3.6
2021,11월 1주차,국민의당,8.2
2021,11월 1주차,열린민주당,5.2
2021,11월 1주차,기본소득당,0.7
2021,11월 1주차,시대전환,0.7
2021,11월 1주차,기타,1.1
2021,11월 1주차,무당층,8.5
2021,11월 2주차,더불어민주당,28.5
2021,11월 2주차,국민의힘,42.5
2021,11월 2주차,정의당,3.3
2021,11월 2주차,국민의당,8.5
2021,11월 2주차,열린민주당,5.7
2021,11월 2주차,기본소득당,1
2021,11월 2주차,시대전환,0.5
2021,11월 2주차,기타,1
2021,11월 2주차,무당층,9.1
2021,11월 3주차,더불어민주당,30.3
2021,11월 3주차,국민의힘,41.2
2021,11월 3주차,정의당,3.2
2021,11월 3주차,국민의당,7.6
2021,11월 3주차,열린민주당,5.8
2021,11월 3주차,기본소득당,0.7
2021,11월 3주차,시대전환,0.6
2021,11월 3주차,기타,0.9
2021,11월 3주차,무당층,9.6
2021,11월 4주차,더불어민주당,33.2
2021,11월 4주차,국민의힘,39.3
2021,11월 4주차,정의당,3.3
2021,11월 4주차,국민의당,7.9
2021,11월 4주차,열린민주당,4.6
2021,11월 4주차,기본소득당,0.9
2021,11월 4주차,시대전환,0.4
2021,11월 4주차,기타,1.6
2021,11월 4주차,무당층,8.7
2021,12월 1주차,더불어민주당,33.1
2021,12월 1주차,국민의힘,39.4
2021,12월 1주차,정의당,3.8
2021,12월 1주차,국민의당,6.9
2021,12월 1주차,열린민주당,5.5
2021,12월 1주차,기본소득당,0.8
2021,12월 1주차,시대전환,0.8
2021,12월 1주차,기타,1.1
2021,12월 1주차,무당층,8.6
2021,12월 2주차,더불어민주당,34.2
2021,12월 2주차,국민의힘,39.3
2021,12월 2주차,정의당,3.6
2021,12월 2주차,국민의당,7.7
2021,12월 2주차,열린민주당,5.6
2021,12월 2주차,기본소득당,0.4
2021,12월 2주차,시대전환,0.7
2021,12월 2주차,기타,1
2021,12월 2주차,무당층,7.4
2021,12월 3주차,더불어민주당,33.1
2021,12월 3주차,국민의힘,39.2
2021,12월 3주차,정의당,4.1
2021,12월 3주차,국민의당,7.2
2021,12월 3주차,열린민주당,5.6
2021,12월 3주차,기본소득당,0.8
2021,12월 3주차,시대전환,0.6
2021,12월 3주차,기타,1.4
2021,12월 3주차,무당층,8
2021,12월 4주차,더불어민주당,32.7
2021,12월 4주차,국민의힘,37.2
2021,12월 4주차,정의당,3.5
2021,12월 4주차,국민의당,7.9
2021,12월 4주차,열린민주당,6.4
2021,12월 4주차,기본소득당,0.7
2021,12월 4주차,시대전환,0.6
2021,12월 4주차,기타,1.3
2021,12월 4주차,무당층,9.7
2021,12월 5주차,더불어민주당,34.2
2021,12월 5주차,국민의힘,35.8
2021,12월 5주차,정의당,3.8
2021,12월 5주차,국민의당,7.9
2021,12월 5주차,열린민주당,5.6
2021,12월 5주차,기본소득당,0.6
2021,12월 5주차,시대전환,0.7
2021,12월 5주차,기타,1.7
2021,12월 5주차,무당층,9.6
2022,1월 1주차,더불어민주당,33.6
2022,1월 1주차,국민의힘,34.6
2022,1월 1주차,정의당,3.4
2022,1월 1주차,국민의당,8.7
2022,1월 1주차,열린민주당,5.2
2022,1월 1주차,기본소득당,0.5
2022,1월 1주차,시대전환,0.6
2022,1월 1주차,기타,1.5
2022,1월 1주차,무당층,11.8
2022,1월 2주차,더불어민주당,31.3
2022,1월 2주차,국민의힘,39
2022,1월 2주차,정의당,3.4
2022,1월 2주차,국민의당,9.3
2022,1월 2주차,열린민주당,4.8
2022,1월 2주차,기본소득당,0.5
2022,1월 2주차,시대전환,0.6
2022,1월 2주차,기타,1.4
2022,1월 2주차,무당층,9.7
2022,1월 3주차,더불어민주당,31.9
2022,1월 3주차,국민의힘,38.4
2022,1월 3주차,정의당,3.8
2022,1월 3주차,국민의당,8.7
2022,1월 3주차,열린민주당,4.9
2022,1월 3주차,기본소득당,0.5
2022,1월 3주차,시대전환,0.5
2022,1월 3주차,기타,1.6
2022,1월 3주차,무당층,9.6
2022,1월 4주차,더불어민주당,34.3
2022,1월 4주차,국민의힘,35.2
2022,1월 4주차,정의당,3.3
2022,1월 4주차,국민의당,8.4
2022,1월 4주차,열린민주당,4.8
2022,1월 4주차,기본소득당,0.2
2022,1월 4주차,시대전환,0.3
2022,1월 4주차,기타,1.6
2022,1월 4주차,무당층,11.9
2022,2월 1주차,더불어민주당,37.6
2022,2월 1주차,국민의힘,39.4
2022,2월 1주차,정의당,2.8
2022,2월 1주차,국민의당,7.3
2022,2월 1주차,기본소득당,0.6
2022,2월 1주차,시대전환,0.4
2022,2월 1주차,기타,2.1
2022,2월 1주차,무당층,9.8
2022,2월 2주차,더불어민주당,38.2
2022,2월 2주차,국민의힘,36.8
2022,2월 2주차,정의당,3.3
2022,2월 2주차,국민의당,6.7
2022,2월 2주차,기본소득당,0.7
2022,2월 2주차,시대전환,0.4
2022,2월 2주차,기타,1.6
2022,2월 2주차,무당층,12.4
2022,2월 3주차,더불어민주당,37.1
2022,2월 3주차,국민의힘,38.8
2022,2월 3주차,정의당,3.6
2022,2월 3주차,국민의당,7.5
2022,2월 3주차,기본소득당,0.9
2022,2월 3주차,시대전환,0.6
2022,2월 3주차,기타,1.1
2022,2월 3주차,무당층,10.6
2022,2월 4주차-1[1],더불어민주당,38.7
2022,2월 4주차-1[1],국민의힘,37.3
2022,2월 4주차-1[1],정의당,3.1
2022,2월 4주차-1[1],국민의당,5.3
2022,2월 4주차-1[1],기본소득당,0.7
2022,2월 4주차-1[1],시대전환,0.6
2022,2월 4주차-1[1],기타,1.5
2022,2월 4주차-1[1],무당층,12.8
2022,2월 4주차-2[2],더불어민주당,37.6
2022,2월 4주차-2[2],국민의힘,37.6
2022,2월 4주차-2[2],정의당,3.5
2022,2월 4주차-2[2],국민의당,6.6
2022,2월 4주차-2[2],기본소득당,0.5
2022,2월 4주차-2[2],시대전환,0.6
2022,2월 4주차-2[2],기타,1.4
2022,2월 4주차-2[2],무당층,12.1
2022,3월 1주차,더불어민주당,39.2
2022,3월 1주차,국민의힘,41.1
2022,3월 1주차,정의당,2.5
2022,3월 1주차,국민의당,6.5
2022,3월 1주차,기본소득당,0.7
2022,3월 1주차,시대전환,0.6
2022,3월 1주차,기타,1
2022,3월 1주차,무당층,8.4
2022,3월 2주차,더불어민주당,35.6
2022,3월 2주차,국민의힘,43.2
2022,3월 2주차,정의당,3.9
2022,3월 2주차,국민의당,7.8
2022,3월 2주차,기본소득당,1.1
